prix,name,country,vivino_url,vivino_rating
17.75,"Peter Lehmann, The Barossan Shiraz , Barossa Valley",australia,https://www.vivino.com/FR/en/wines/152886179,3.9
16.8,Casa Silva Gran Terroir De Los Andes Angostura Chardonnay,chile,https://www.vivino.com/FR/en/wines/21467815,3.9
27.3,"Morandé Adventure, Vigno Carignan",chile,https://www.vivino.com/FR/en/wines/1867010,3.9
29.6,"Casa Silva, Cool Coast Pinot Noir",chile,https://www.vivino.com/FR/en/wines/2569108,3.9
24.05,Greywacke Pinot Gris,new_zealand,https://www.vivino.com/FR/en/wines/4586076,3.9
31.5,Ata Rangi `Lismore' Pinot Gris,new_zealand,https://www.vivino.com/FR/en/wines/4734938,3.9
31.75,Bolney Bubbly Sparkling,uk,https://www.vivino.com/FR/en/wines/2952551,3.9
18.2,Sharpham Dart Valley Reserve,uk,https://www.vivino.com/FR/en/wines/2795780,3.9
19.65,"Rathfinny Cradle Valley, Pinot Blanc",uk,https://www.vivino.com/FR/en/wines/144252436,3.9
28.7,"Freemark Abbey Sauvignon Blanc, Napa Valley",usa,https://www.vivino.com/FR/en/wines/3722600,3.9
32.45,"Kendall-Jackson 'Jackson Estate' Pinot Noir, Anderson Valley",usa,https://www.vivino.com/FR/en/wines/9286129,3.9
14.2,Bread &amp; Butter Chardonnay,usa,https://www.vivino.com/FR/en/wines/4065555,3.9
13.55,Wente Vineyards Morning Fog Chardonnay,usa,https://www.vivino.com/FR/en/wines/1485697,3.9
14.15,Wente Vineyards Southern Hills Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/2761366,3.9
14.15,Wente Vineyards Beyer Ranch Zinfandel,usa,https://www.vivino.com/FR/en/wines/1533418,3.9
22.15,Chateau Ste. Michelle Syrah,usa,https://www.vivino.com/FR/en/wines/1820321,3.9
47.7,Balthasar Ress Wiisselbrunnen Riesling GG Trocken,germany,https://www.vivino.com/FR/en/wines/18367665,3.9
21.6,Von Othegraven Altenberg Riesling Kabinett,germany,https://www.vivino.com/FR/en/wines/4760624,3.9
14.5,Alde Gott Einblick Grauburgunder Kabinett Trocken,germany,https://www.vivino.com/FR/en/wines/1894869,3.9
27.9,Vesevo Taurasi Ensis Docg,italy,https://www.vivino.com/FR/en/wines/157831960,3.9
52,"Castello di Monsanto, Chianti Classico DOCG Riserva",italy,https://www.vivino.com/FR/en/wines/2032654,3.9
46.8,"Grattamacco, Bolgheri Rosso",italy,https://www.vivino.com/FR/en/wines/3940643,3.9
41.75,"Bellavista, 'Alma’ Franciacorta Gran Cuvee Brut ,NV",italy,https://www.vivino.com/FR/en/wines/164943133,3.9
15.2,"Santa Margherita, Pinot Grigio Valdadige DOC ",italy,https://www.vivino.com/FR/en/wines/1564205,3.9
21.8,"Contrada Monte Gorna "" Etna Rosso"" (Organic)",italy,https://www.vivino.com/FR/en/wines/166770232,3.9
26.15,"Allegrini Estates Rosso Di Montalcino, San Polo",italy,https://www.vivino.com/FR/en/wines/2114762,3.9
16.25,Alpha Zeta `R` Valpolicella Superiore Ripasso,italy,https://www.vivino.com/FR/en/wines/1541684,3.9
9.95,"Vicchiomaggio ""Floreale"" Rosato, Toscana IGT",italy,https://www.vivino.com/FR/en/wines/171067122,3.9
20.45,"Nicola Bergaglio, Gavi di Gavi ""Vigneto Ciapon"" DOCG",italy,https://www.vivino.com/FR/en/wines/77212780,3.9
27.75,"Pieropan 'Calvarino', Soave Classico, Veneto",italy,https://www.vivino.com/FR/en/wines/3337101,3.9
30.35,"Prunotto, Occhetti Langhe, Nebbiolo, Piedmont",italy,https://www.vivino.com/FR/en/wines/158603121,3.9
32.1,Patrizi Barolo DOCG,italy,https://www.vivino.com/FR/en/wines/3090588,3.9
16.1,"Paco &amp; Lola Albarino, Rias Baixas",spain,https://www.vivino.com/FR/en/wines/1469661,3.9
17.85,"Bodegas Godeval ""Godeval"", Godello",spain,https://www.vivino.com/FR/en/wines/1890389,3.9
16.35,Campo Viejo Rioja Gran Reserva,spain,https://www.vivino.com/FR/en/wines/1527459,3.9
15.55,Cave de Turckheim Gewurztraminer Reserve,france,https://www.vivino.com/FR/en/wines/4770208,3.8
27.15,"M.Chapoutier, Saint-Joseph 'Deschants' Rouge",france,https://www.vivino.com/FR/en/wines/1497950,3.8
22.35,"M.Chapoutier, Saint-Péray 'Les Tanneurs' ",france,https://www.vivino.com/FR/en/wines/2859969,3.8
17.1,"M.Chapoutier, 'La Combe Pilate' Viognier, IGP Collines Rhodaniennes",france,https://www.vivino.com/FR/en/wines/144196869,3.8
25.7,"M.Chapoutier, Saint-Joseph 'Deschants' Blanc",france,https://www.vivino.com/FR/en/wines/2947722,3.8
18.75,"Domaine Bila-Haut,'Occultum Lapidem', Côtes-du-Roussillon Rouge",france,https://www.vivino.com/FR/en/wines/1527187,3.8
26.05,"Pernand Vergelesses Rouge, Dubreuil -Fontaine",france,https://www.vivino.com/FR/en/wines/12665730,3.8
34.75,Champagne Charles Chevalier Brut d'Honneur,france,https://www.vivino.com/FR/en/wines/3771840,3.8
20.25,Domaine Henry Pellé Menetou-Salon Morogues,france,https://www.vivino.com/FR/en/wines/3714051,3.8
26.95,Domaine Laroche Chablis St-Martin,france,https://www.vivino.com/FR/en/wines/1942170,3.8
22.25,"Château des Jacques, Fleurie",france,https://www.vivino.com/FR/en/wines/12371777,3.8
8.85,"Dune Gris De Gris IGP, Sable De Camargue",france,https://www.vivino.com/FR/en/wines/2705674,3.8
10.4,Château De Hauterive Originel,france,https://www.vivino.com/FR/en/wines/1890545,3.8
13.3,"Domaine Durieu, Ventoux",france,https://www.vivino.com/FR/en/wines/4852363,3.8
22.7,Macon Rouge Maison Antoine Geoffroy,france,https://www.vivino.com/FR/en/wines/147009133,3.8
29.4,"Chateau Fleur La Mothe, Medoc Cru Bourgeois",france,https://www.vivino.com/FR/en/wines/161434001,3.8
36.85,"Chateau Vieux Coutelin, Saint Estephe",france,https://www.vivino.com/FR/en/wines/1954460,3.8
13.75,"Chateau Turcaud, Entre deux Mers Blanc AOC",france,https://www.vivino.com/FR/en/wines/4940296,3.8
36.9,Gremillet Sélection Brut,france,https://www.vivino.com/FR/en/wines/5554432,3.8
29,"Domaine Michel Girault Les Beaux Regards, Sancerre Blanc",france,https://www.vivino.com/FR/en/wines/4813821,3.8
24.35,"Chateau Lalande de Pez, Saint-Estèphe",france,https://www.vivino.com/FR/en/wines/4860823,3.8
34.75,Pernand-Vergelesses Blanc Domaine Dubreuil Fontaine,france,https://www.vivino.com/FR/en/wines/1543182,3.8
21.5,Domaine Wiehlé Seidenfaden Gewurztraminer,france,https://www.vivino.com/FR/en/wines/159096857,3.8
18.25,"Chateau de Hauterive Chemin de Compostelle Hauts de Vire, Cahors",france,https://www.vivino.com/FR/en/wines/1890545,3.8
20.5,"Château Macquin, Saint-Georges-Saint-Émilion, Bordeaux",france,https://www.vivino.com/FR/en/wines/1911504,3.8
29.15,Louis Jadot Saint Véran,france,https://www.vivino.com/FR/en/wines/1601676,3.8
24.8,Bouchard Père et Fils Côtes de Beaune Villages,france,https://www.vivino.com/FR/en/wines/4377015,3.8
12.75,Château de Belleverne Beaujolais Villages,france,https://www.vivino.com/FR/en/wines/128179539,3.8
11.3,Vouvray Demi Sec Les Coteaux Tufiers,france,https://www.vivino.com/FR/en/wines/7042100,3.8
12.6,"Domaine de la Combe Reserve Personelle Vieilles Vignes, Muscadet Sevre et Maine Sur LieDomaine de la",france,https://www.vivino.com/FR/en/wines/161296331,3.8
54.5,"Elderton 'Ashmead' Single Vineyard, Cabernet Sauvignon",australia,https://www.vivino.com/FR/en/wines/1469019,3.8
19.05,Keith Tulloch Shiraz/Viog,australia,https://www.vivino.com/FR/en/wines/4872138,3.8
15,Songlines Grenache ,australia,https://www.vivino.com/FR/en/wines/155202244,3.8
14.6,Rag &amp; Bone Riesling  ,australia,https://www.vivino.com/FR/en/wines/25095096,3.8
29.65,Grant Burge Wines of Distinction Corryton Park Cabernet Sauvignon,australia,https://www.vivino.com/FR/en/wines/4721438,3.8
11.55,Xanadu Circa 77 Cabernet. Sauvignon,australia,https://www.vivino.com/FR/en/wines/172045113,3.8
26.8,"Cullen `Mangan Vineyard` Sauvignon Blanc/Semillon, Margaret River",australia,https://www.vivino.com/FR/en/wines/4907548,3.8
14.45,"Three Lions, Great Southern Chardonnay",australia,https://www.vivino.com/FR/en/wines/22231663,3.8
18.75,Peter Lehmann `The Barossan' Grenache,australia,https://www.vivino.com/FR/en/wines/159296338,3.8
10.95,d'Arenberg The Stump Jump White,australia,https://www.vivino.com/FR/en/wines/2230067,3.8
15.45,d'Arenberg The Hermit Crab Marsanne/Viognier,australia,https://www.vivino.com/FR/en/wines/2463504,3.8
19.75,"Peter Lehmann Masters, Margaret Semillon, Barossa Valley",australia,https://www.vivino.com/FR/en/wines/2055659,3.8
31.8,"Clonakilla ""Hilltops"", Shiraz",australia,https://www.vivino.com/FR/en/wines/1998779,3.8
17.85,"Morandé, Chardonnay Gran Reserva",chile,https://www.vivino.com/FR/en/wines/1953682,3.8
28.55,Trinity Hill `The Gimblett` Gimblett Gravels,new_zealand,https://www.vivino.com/FR/en/wines/4546530,3.8
19.85,"Ata Rangi, `Te Wa` Martinborough Sauvignon Blanc",new_zealand,https://www.vivino.com/FR/en/wines/168242876,3.8
19.75,"Sileni Estates ‘The Lodge’ Grand Reserve Chardonnay, Hawke’s Bay",new_zealand,https://www.vivino.com/FR/en/wines/166042822,3.8
12.15,Villa Maria Private Bin Dry Riesling,new_zealand,https://www.vivino.com/FR/en/wines/3687183,3.8
9.5,"Front Row Shiraz/Mourvèdre/Viognier, Swartland",south_africa,https://www.vivino.com/FR/en/wines/161925921,3.8
12.95,Mooiplaas Pinotage,south_africa,https://www.vivino.com/FR/en/wines/1927880,3.8
11.95,Nederburg Private Collection Shiraz,south_africa,https://www.vivino.com/FR/en/wines/158966890,3.8
19.9,Caymus Mer Soleil Chardonnay,usa,https://www.vivino.com/FR/en/wines/4287898,3.8
11.65,Obsession Symphony,usa,https://www.vivino.com/FR/en/wines/1522848,3.8
16.9,"Fog Mountain, Merlot",usa,https://www.vivino.com/FR/en/wines/4710285,3.8
18.8,Caymus Conundrum White Blend,usa,https://www.vivino.com/FR/en/wines/1554012,3.8
5.2,Barefoot Moscato,usa,https://www.vivino.com/FR/en/wines/1562544,3.8
24,"La Crema Pinot Noir, Monterey",usa,https://www.vivino.com/FR/en/wines/1790385,3.8
20.05,"Kendall-Jackson Vintner's Reserve Zinfandel, Mendocino",usa,https://www.vivino.com/FR/en/wines/1661845,3.8
26.65,"Kendall-Jackson Vintner's Reserve Cabernet Sauvignon, Sonoma County",usa,https://www.vivino.com/FR/en/wines/1606885,3.8
24.95,"Cambria Estate ""Katherine's Vineyard"" Chardonnay",usa,https://www.vivino.com/FR/en/wines/2704236,3.8
19.9,"Nielson Chardonnay, Santa Barbara",usa,https://www.vivino.com/FR/en/wines/4725935,3.8
17.8,"Murphy-Goode Red Wine, California",usa,https://www.vivino.com/FR/en/wines/2957871,3.8
20.85,Francis Ford Coppola Merlot Diamond,usa,https://www.vivino.com/FR/en/wines/1529040,3.8
14.15,Wente Vineyards Sandstone Merlot,usa,https://www.vivino.com/FR/en/wines/3154510,3.8
8.25,J. Baumer Riesling QBA,germany,https://www.vivino.com/FR/en/wines/1520604,3.8
17.1,Cristina Ascheri Langhe Arneis DOC,italy,https://www.vivino.com/FR/en/wines/2498287,3.8
15.6,"Santa Margherita, Sparkling Rosè",italy,https://www.vivino.com/FR/en/wines/166164685,3.8
15.6,"Santa Margherita, Prosecco DOCG",italy,https://www.vivino.com/FR/en/wines/1650248,3.8
17.75,Vesevo Greco Di Tufo Docg,italy,https://www.vivino.com/FR/en/wines/1469698,3.8
10.9,Vigneti Del Salento I Muri Primitivo,italy,https://www.vivino.com/FR/en/wines/2654536,3.8
13.25,Vigneto Del Vulture Aglianico Pipoli,italy,https://www.vivino.com/FR/en/wines/1475143,3.8
17.8,"Lugarara, Gavi Di Gavi , La Giustiniana, Piemonte",italy,https://www.vivino.com/FR/en/wines/2309560,3.8
18.9,Ascheri Langhe Nebbiolo DOC San Giacomo,italy,https://www.vivino.com/FR/en/wines/4735602,3.8
17.1,Contrada Monte San Nicolo Etna Bianco (Organic),italy,https://www.vivino.com/FR/en/wines/165572812,3.8
15.85,"Sartori ""Regolo"" Valpolicella Superiore Ripasso DOC",italy,https://www.vivino.com/FR/en/wines/2351417,3.8
15.6,"Les Cousins Marc &amp; Adrià ""L`Inconscient"", Priorat",spain,https://www.vivino.com/FR/en/wines/1676067,3.8
13.3,"Pittacum Bierzo, Mencia",spain,https://www.vivino.com/FR/en/wines/4407921,3.8
15.05,"Emilio Moro Finca Resalso, Tempranillo",spain,https://www.vivino.com/FR/en/wines/1470800,3.8
11.6,"Enate Rosado, Cabernet Sauvignon",spain,https://www.vivino.com/FR/en/wines/3802125,3.8
12.9,12 Lunas Tinto,spain,https://www.vivino.com/FR/en/wines/1556080,3.8
19.7,"Pazo San Mauro, Albariño, Rias Baixas",spain,https://www.vivino.com/FR/en/wines/1837565,3.8
9.7,Adegas Valminor Minius Mencia,spain,https://www.vivino.com/FR/en/wines/164826916,3.8
11.25,"Alceno Syrah 50 Barricas, Monastrell/Syrah, Bodegas Alceño",spain,https://www.vivino.com/FR/en/wines/3177353,3.8
9.3,"Bodegas Tagonius ""Tagonius Blanco"" (Malvar/Moscatel/Sauvignon Blanc)",spain,https://www.vivino.com/FR/en/wines/157374608,3.8
18.5,"Anna Blanc De Blancs, Codorníu Brut Reserva",spain,https://www.vivino.com/FR/en/wines/169848214,3.8
42.8,"Cvne Imperial Reserva, Rioja",spain,https://www.vivino.com/FR/en/wines/1744966,3.8
9.2,Jf Arriezu Verdejo Rueda blanc,spain,https://www.vivino.com/FR/en/wines/2337471,3.8
10.65,"Adegas Valminor ""Abade Do Couto"" El Rebelde ( Souzao/Caino Tinto/Alvarelhao)",spain,https://www.vivino.com/FR/en/wines/162417468,3.8
25.5,L'Atzar Priorat,spain,https://www.vivino.com/FR/en/wines/16204799,3.8
15.5,"Rías Baixas Albariño, Martín Códax, Galicia",spain,https://www.vivino.com/FR/en/wines/1948407,3.8
9.6,Bodega Navajas Rioja Rosado,spain,https://www.vivino.com/FR/en/wines/3965173,3.8
9.6,Bodegas Navajas Rioja Tinto,spain,https://www.vivino.com/FR/en/wines/1471598,3.8
29.75,Project B Sauvignon Blanc,rest-of-the-world,https://www.vivino.com/FR/en/wines/165412652,3.8
13.15,Taylor's Fine Ruby Port,rest-of-the-world,https://www.vivino.com/FR/en/wines/1548660,3.8
16.8,Alpha Estate Xinomavro Single Vineyard Hedgehog,rest-of-the-world,https://www.vivino.com/FR/en/wines/19322385,3.8
22.2,Teliani Valley Glekhuri Kisi Qvevri,rest-of-the-world,https://www.vivino.com/FR/en/wines/7666752,3.8
34.8,"Grace Koshu Hishiyama, Private Reserve, Grace Winery, Yamanashi",rest-of-the-world,https://www.vivino.com/FR/en/wines/167488945,3.8
9.05,"Vinho Verde Loureiro/Alvarinho, Azevedo, Portugal",rest-of-the-world,https://www.vivino.com/FR/en/wines/161350291,3.8
30.35,Remoissenet Chablis,france,https://www.vivino.com/FR/en/wines/12629909,3.7
17,"M.Chapoutier, Rasteau "" Les Gadilles""",france,https://www.vivino.com/FR/en/wines/169803930,3.7
11.7,"M.Chapoutier, 'Belleruche' Côtes-du-Rhône Rouge",france,https://www.vivino.com/FR/en/wines/1497268,3.7
11.85,"M.Chapoutier, 'Belleruche' Côtes-du-Rhône Blanc",france,https://www.vivino.com/FR/en/wines/1472731,3.7
13.7,"Domaine Trénel, Beaujolais Organic "" Rouge""",france,https://www.vivino.com/FR/en/wines/3582444,3.7
20.85,"Domaine Trénel, Moulin à vent, Cru de Beaujolais",france,https://www.vivino.com/FR/en/wines/20089414,3.7
18.75,"Domaine Bila-Haut, 'Occultum Lapidem', Côtes-du-Roussillon Blanc",france,https://www.vivino.com/FR/en/wines/154838597,3.7
15.2,"M.Chapoutier, Muscat de Beaumes-de-Venise",france,https://www.vivino.com/FR/en/wines/4376382,3.7
87.6,Vranken Brut Nature VDC Magnum 1.5L with Gift Box,france,https://www.vivino.com/FR/en/wines/155582683,3.7
40.4,Vranken Brut Nature VDC with Gift Box,france,https://www.vivino.com/FR/en/wines/155582683,3.7
20.7,William Fevre Petit Chablis,france,https://www.vivino.com/FR/en/wines/2008465,3.7
16.4,Domaine De La Roche Honneur Chinon 'Cuvée De Pâques' Organic,france,https://www.vivino.com/FR/en/wines/4959480,3.7
19.85,Château Comtesse Du Parc - By Christophe Anney,france,https://www.vivino.com/FR/en/wines/4797534,3.7
13.45,"Clos Bagatelle, “Les Sentiers de Bagatelle a l’Origine “St Chinian Rouge",france,https://www.vivino.com/FR/en/wines/156988256,3.7
32.93,"Chateau Feret Lambert Bordeaux Superieur, Magnum (1.5L)",france,https://www.vivino.com/FR/en/wines/2337290,3.7
34.55,Paul Jaboulet Aine “Les Jalets” Crozes Hermitage “Blanc”,france,https://www.vivino.com/FR/en/wines/3429091,3.7
18.2,"La Chablisienne, “Pas Si Petit” Petit Chablis",france,https://www.vivino.com/FR/en/wines/1942914,3.7
16.2,"Baron Philippe de Rothschild, Réserve Mouton Cadet, Saint-Émilion",france,https://www.vivino.com/FR/en/wines/8383129,3.7
15.7,Chateau Feret Lambert Bordeaux Superieur,france,https://www.vivino.com/FR/en/wines/2337290,3.7
23.9,"Cave De Tain Crozes-Hermitage ""Sans Sulphites"" Exploration",france,https://www.vivino.com/FR/en/wines/158801846,3.7
13.8,Cave de Turckheim Gewurztraminer,france,https://www.vivino.com/FR/en/wines/2112703,3.7
14.9,Cave de Turckheim Riesling Vieilles Vignes,france,https://www.vivino.com/FR/en/wines/4740145,3.7
13.95,"Château de Fontenille, Bordeaux Rouge",france,https://www.vivino.com/FR/en/wines/1578934,3.7
12.9,Chateau Haut-Bastor Les Grandes Vignes Bordeaux Moelleux Blanc,france,https://www.vivino.com/FR/en/wines/157232740,3.7
18.8,Louis Jadot Mâcon Villages Blanc,france,https://www.vivino.com/FR/en/wines/1469024,3.7
22.4,"La Chablisienne Chablis ""La Pierrelée""",france,https://www.vivino.com/FR/en/wines/1468899,3.7
11.85,Domaine Pré Baron Touraine Sauvignon Blanc,france,https://www.vivino.com/FR/en/wines/4052127,3.7
10,Pablo y Walter Malbec,argentina,https://www.vivino.com/FR/en/wines/2281126,3.7
17.15,Petaluma White Label Cabernet Sauvignon Coonawarra,australia,https://www.vivino.com/FR/en/wines/8551977,3.7
11.55,Xanadu Circa 77 Chardonnay,australia,https://www.vivino.com/FR/en/wines/170104645,3.7
27.95,Mount Horrocks `Watervale` Clare Valley Semillon,australia,https://www.vivino.com/FR/en/wines/4744821,3.7
37.2,Mount Horrocks Clare Valley Shiraz,australia,https://www.vivino.com/FR/en/wines/2960412,3.7
15.45,d'Arenberg The Olive Grove Chardonnay,australia,https://www.vivino.com/FR/en/wines/3662367,3.7
12.45,Yering Station Village Shiraz,australia,https://www.vivino.com/FR/en/wines/5090940,3.7
18.05,d'Arenberg The Footbolt Shiraz,australia,https://www.vivino.com/FR/en/wines/1531640,3.7
17.5,"Morandé, Cabernet Sauvignon Gran Reserva",chile,https://www.vivino.com/FR/en/wines/2737501,3.7
28.25,"Trinity Hill, Gimblett Gravels Syrah",new_zealand,https://www.vivino.com/FR/en/wines/2741367,3.7
14.9,Tinpot Hut Pinot Gris,new_zealand,https://www.vivino.com/FR/en/wines/3883243,3.7
18.4,Framingham Marlborough Pinot Gris,new_zealand,https://www.vivino.com/FR/en/wines/4879636,3.7
19.15,Tinpot Hut `McKee Vineyard` Grüner Veltliner,new_zealand,https://www.vivino.com/FR/en/wines/4985160,3.7
30.1,Ata Rangi `Crimson' Pinot Noir,new_zealand,https://www.vivino.com/FR/en/wines/1542266,3.7
10.6,Lanzerac Chenin Blanc ,south_africa,https://www.vivino.com/FR/en/wines/152021807,3.7
8.4,Nederburg The Winemaster's Pinotage,south_africa,https://www.vivino.com/FR/en/wines/3067206,3.7
11.95,Nederburg Private Collection Cabernet Sauvignon,south_africa,https://www.vivino.com/FR/en/wines/157058361,3.7
14.9,"Kendall-Jackson Vintner's Reserve Riesling, Monterey",usa,https://www.vivino.com/FR/en/wines/2176167,3.7
11.65,Obsession Red Blend,usa,https://www.vivino.com/FR/en/wines/1469195,3.7
12.65,Murphy Goode Merlot,usa,https://www.vivino.com/FR/en/wines/1646908,3.7
26.65,"Kendall-Jackson Vintner's Reserve Merlot, Sonoma County",usa,https://www.vivino.com/FR/en/wines/1964483,3.7
35.45,"Kendall-Jackson Grand Reserve Pinot Noir, Anderson Valley",usa,https://www.vivino.com/FR/en/wines/2527104,3.7
19,"Columbia Crest, Grand Estates Cabernet Sauvignon",usa,https://www.vivino.com/FR/en/wines/1492040,3.7
12.35,Line 39 Excursion Red Blend,usa,https://www.vivino.com/FR/en/wines/154375053,3.7
21,"Kendall-Jackson Vintner's Reserve Pinot Noir, California",usa,https://www.vivino.com/FR/en/wines/1890484,3.7
8.9,"Cabaret Frank No.2 ""The Aviary"", Old Vine Cabernet Franc",usa,https://www.vivino.com/FR/en/wines/11324517,3.7
12.15,Apothic Red,usa,https://www.vivino.com/FR/en/wines/1469195,3.7
12.65,Murphy Goode Pinot Noir,usa,https://www.vivino.com/FR/en/wines/2614308,3.7
16.15,Alde Gott Ausblick Grauburgunder Spätlese Trocken,germany,https://www.vivino.com/FR/en/wines/3906818,3.7
10.92,Schwedhelm Dornfelder,germany,https://www.vivino.com/FR/en/wines/165589479,3.7
7.85,Villa Franz Riesling,germany,https://www.vivino.com/FR/en/wines/4838363,3.7
14.95,Balthasar Ress Von Unserm Riesling QBA Trocken,germany,https://www.vivino.com/FR/en/wines/2139811,3.7
35.2,"Balthasar Ress ""32"" Riesling Rheingauner Landwein",germany,https://www.vivino.com/FR/en/wines/2139811,3.7
18,"Allegrini Estates Rubio, San Polo",italy,https://www.vivino.com/FR/en/wines/2060016,3.7
9.2,Mediceo Chianti,italy,https://www.vivino.com/FR/en/wines/157105719,3.7
5.95,Lambrusco Rosso Minini,italy,https://www.vivino.com/FR/en/wines/2666094,3.7
7.25,"Ripa Delle Mandorle IGT Toscana Bianco, Vicchiomaggio",italy,https://www.vivino.com/FR/en/wines/5591476,3.7
10.65,Mandrarossa Viognier Le Sénie,italy,https://www.vivino.com/FR/en/wines/3148584,3.7
15.85,Ruggeri Prosecco Argeo Brut,italy,https://www.vivino.com/FR/en/wines/2496053,3.7
26.2,Bottega Prosecco Gold Brut,italy,https://www.vivino.com/FR/en/wines/1488764,3.7
24.35,"Alasia Rosé Brut, Alta Langa",italy,https://www.vivino.com/FR/en/wines/3164015,3.7
9.65,"Gran Bierzo ""Bierzo 8 Meses"" (Monastrell/Syrah)",spain,https://www.vivino.com/FR/en/wines/155585341,3.7
14.7,"Maurodos ""Prima Toro De Mauro"", Tempranillo",spain,https://www.vivino.com/FR/en/wines/2470973,3.7
12.75,"Baltasar Gracián Blanco De Hielo, Macebeo, Baltasar Gracián",spain,https://www.vivino.com/FR/en/wines/4748296,3.7
9.95,"Antonio Montero Godello,",spain,https://www.vivino.com/FR/en/wines/145732217,3.7
9.9,"Bodegas Vegalfaro ""Rebel.Lia Seleccion Especial Organic"" (Bobal/Tempranillo/Garnacha Tintorera/",spain,https://www.vivino.com/FR/en/wines/148789067,3.7
16.95,Bodegas Protos Roble,spain,https://www.vivino.com/FR/en/wines/1914506,3.7
14.4,Sepp Moser Grüner Veltliner Organic,rest-of-the-world,https://www.vivino.com/FR/en/wines/156392677,3.7
14.4,Sepp Moser Zweigelt Organic,rest-of-the-world,https://www.vivino.com/FR/en/wines/161988200,3.7
23.95,Trius Sauvignon Blanc,rest-of-the-world,https://www.vivino.com/FR/en/wines/1563858,3.7
12.65,Château Ksara Blanc de Blancs,rest-of-the-world,https://www.vivino.com/FR/en/wines/1537287,3.7
29.95,"Domaine Michel Girault Les Beaux Regards, Sancerre Rouge",france,https://www.vivino.com/FR/en/wines/155266696,3.6
9.4,"M.Chapoutier, Luberon 'La Ciboise' Rouge",france,https://www.vivino.com/FR/en/wines/1471076,3.6
21.2,"Domaine Trénel, Climat Fleurie 'La Madone' (Single Vineyard)",france,https://www.vivino.com/FR/en/wines/4833964,3.6
16.55,Les Alexandrins Cotes du Rhone Rouge 'Terrasses de L'Eridan',france,https://www.vivino.com/FR/en/wines/154121895,3.6
26.4,Domaine des Bosquets `La Font des Bosquets` Gigondas,france,https://www.vivino.com/FR/en/wines/4743836,3.6
9.6,Château L'Ermitage Cuvée Auzan Blanc,france,https://www.vivino.com/FR/en/wines/159745242,3.6
49,Louis Latour Pinot Noir,france,https://www.vivino.com/FR/en/wines/1470344,3.6
17.5,Les Alexandrins Cotes du Rhone Blanc 'Terrasses de L'Eridan',france,https://www.vivino.com/FR/en/wines/155877166,3.6
