prix,name,country,vivino_url,vivino_rating
18.85,Domaine Wiehlé Engelreben Riesling,france,https://www.vivino.com/FR/en/wines/158131512,3.6
15.1,"Chateau Cailleteau-Bergeron Hauts de Bergeron, Blaye Cotes de Bordeaux Blanc",france,https://www.vivino.com/FR/en/wines/4817446,3.6
11.7,"Domaine Coulange Cuvée Bergoïata, Cotes du Rhone",france,https://www.vivino.com/FR/en/wines/165238663,3.6
30.45,"Chateau Laborde, Lalande de Pomerol",france,https://www.vivino.com/FR/en/wines/4892047,3.6
15.55,"Baron Philippe de Rothschild, Mouton Cadet Reserve Graves Blanc",france,https://www.vivino.com/FR/en/wines/4743949,3.6
9.4,Château Buisson Redon,france,https://www.vivino.com/FR/en/wines/4935815,3.6
10.5,Schröder and Schÿler Private Réserve Medoc,france,https://www.vivino.com/FR/en/wines/4869725,3.6
23.85,Château Amour,france,https://www.vivino.com/FR/en/wines/1783738,3.6
15.15,"La Madone Fleurie ""La Reine de l'Arenite""",france,https://www.vivino.com/FR/en/wines/145619237,3.6
14.25,Pierre Sourdais Chinon Tradition,france,https://www.vivino.com/FR/en/wines/2218898,3.6
8.2,Patrice Armand Côtes du Rhône La Chapelle de Marin,france,https://www.vivino.com/FR/en/wines/4869341,3.6
26.4,Domaine des Bosquets ‘la Font des Bosquets’ Gigondas,france,https://www.vivino.com/FR/en/wines/4743836,3.6
7.7,Soldiers Block Malbec,australia,https://www.vivino.com/FR/en/wines/147166445,3.6
7.2,Soldiers Block Chardonnay  ,australia,https://www.vivino.com/FR/en/wines/4511161,3.6
19.15,St Hallett Gamekeepers Grenache Shiraz Touriga,australia,https://www.vivino.com/FR/en/wines/2808751,3.6
18.15,Petaluma White Label Sauvignon Blanc Adelaide Hills,australia,https://www.vivino.com/FR/en/wines/20031363,3.6
18.15,Petaluma White Label Chardonnay Adelaide Hills,australia,https://www.vivino.com/FR/en/wines/2452886,3.6
30.7,"`Red Moon` Mangan Vineyard Wilyabrup Malbec/Petit Verdot/Merlot, Cullen",australia,https://www.vivino.com/FR/en/wines/157938311,3.6
19.35,Innocent Bystander Yarra Valley Pinot Gris,australia,https://www.vivino.com/FR/en/wines/4746757,3.6
22.2,Innocent Bystander Yarra Valley Chardonnay,australia,https://www.vivino.com/FR/en/wines/17339762,3.6
15.95,Three Lions Great Southern Cabernet/Merlot,australia,https://www.vivino.com/FR/en/wines/141933767,3.6
19.6,Cape Mentelle Semillon/Sauvignon Blanc,australia,https://www.vivino.com/FR/en/wines/23351637,3.6
19.8,Stella Bella Semillon Sauvignon Blanc,australia,https://www.vivino.com/FR/en/wines/4245940,3.6
8.65,Yellow Tail Bubbles Brut Rosé,australia,https://www.vivino.com/FR/en/wines/160554642,3.6
7.75,Casillero del Diablo Carménère,chile,https://www.vivino.com/FR/en/wines/1478498,3.6
7.1,Sierra Grande Pinot Noir,chile,https://www.vivino.com/FR/en/wines/11474964,3.6
21.3,Tinpot Hut Pinot Noir,new_zealand,https://www.vivino.com/FR/en/wines/4644550,3.6
23.4,Kim Crawford Pinot Noir,new_zealand,https://www.vivino.com/FR/en/wines/2921249,3.6
18.9,"Trinity Hill, Hawkes Bay Chardonnay",new_zealand,https://www.vivino.com/FR/en/wines/4760202,3.6
11.85,Oyster Bay Chardonnay,new_zealand,https://www.vivino.com/FR/en/wines/2017312,3.6
15.5,MOKO Black Pinot Noir,new_zealand,https://www.vivino.com/FR/en/wines/4343147,3.6
14.6,Oyster Bay Sparkling Cuvée Brut,new_zealand,https://www.vivino.com/FR/en/wines/2561642,3.6
14,"Spice Route Chenin Blanc, Swartland",south_africa,https://www.vivino.com/FR/en/wines/2174371,3.6
10.6,"Fleur Du Cap, Essence Du Cap Cabernet Sauvignon",south_africa,https://www.vivino.com/FR/en/wines/160268059,3.6
10.95,Leaping Horse Pinot Grigio,usa,https://www.vivino.com/FR/en/wines/152490503,3.6
10.95,Leaping Horse Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/3097444,3.6
5.2,Barefoot White Zinfandel,usa,https://www.vivino.com/FR/en/wines/1469650,3.6
19.4,Ironstone Vineyards Reserve Chardonnay,usa,https://www.vivino.com/FR/en/wines/4729661,3.6
17.1,Charles Smith Devil Merlot,usa,https://www.vivino.com/FR/en/wines/1776122,3.6
12.35,Line 39 Petite Sirah,usa,https://www.vivino.com/FR/en/wines/3469506,3.6
9.15,Dark Horse Sauvignon Blanc,usa,https://www.vivino.com/FR/en/wines/19020305,3.6
6.95,The Bulletin Zinfandel Rosé,usa,https://www.vivino.com/FR/en/wines/158834977,3.6
15.7,Cleebroon &amp; Guglingen Herzog C Lemberger,germany,https://www.vivino.com/FR/en/wines/2977906,3.6
21,"Balthasar Ress, Von Unserm Spatburgunder Pinot Noir QBA Trocken",germany,https://www.vivino.com/FR/en/wines/2273441,3.6
24.2,Mandrarossa Cartagho Nero D’Avola,italy,https://www.vivino.com/FR/en/wines/3372050,3.6
8.6,Cantina Di Monteforte Soave Classico Superiore Montegrande,italy,https://www.vivino.com/FR/en/wines/151764537,3.6
20.35,"Prunotto Barbera d’Alba, Piemonte",italy,https://www.vivino.com/FR/en/wines/5877042,3.6
27.25,Fontafredda Briccotondo Piemonte Barbera ,italy,https://www.vivino.com/FR/en/wines/2016173,3.6
11.35,Mandrarossa Costadune Grillo,italy,https://www.vivino.com/FR/en/wines/7166753,3.6
21.5,"Poggio Al Tesoro, Alegrini Estates `Cassiopea` Bolgheri Rosato",italy,https://www.vivino.com/FR/en/wines/4495999,3.6
13.7,"Purato Catarratto/Pinot Grigio, Sicily - Organic",italy,https://www.vivino.com/FR/en/wines/2727379,3.6
12.75,"Ripa Delle Mandorle IGT Toscana Rosso, Vicchiomaggio",italy,https://www.vivino.com/FR/en/wines/1966999,3.6
11.3,San Jacope IGT Toscano Vermentino,italy,https://www.vivino.com/FR/en/wines/1647117,3.6
11,Araldica Gavi DOCG La Luciana,italy,https://www.vivino.com/FR/en/wines/1469446,3.6
15.7,Pinot Grigio Piave La di Motte,italy,https://www.vivino.com/FR/en/wines/4995084,3.6
5.2,Rometta Sangiovese Rubicone IGT,italy,https://www.vivino.com/FR/en/wines/144166617,3.6
10.8,Mandrarossa Nero d'Avola Costadune,italy,https://www.vivino.com/FR/en/wines/3372050,3.6
11.65,Ceradello Prosecco Spumante Brut,italy,https://www.vivino.com/FR/en/wines/150838641,3.6
6.9,Vins El Cep Ot Blanc De Terrer Macebeo,spain,https://www.vivino.com/FR/en/wines/153406171,3.6
10.05,Bodegas Castro Ventosa 'El Castro De Valtuille' Mencia Joven,spain,https://www.vivino.com/FR/en/wines/1495758,3.6
9.95,"Enate, Cabernet/Merlot",spain,https://www.vivino.com/FR/en/wines/1918833,3.6
10.4,"Casa De Monroy ""Alceno De Monroy Garnacha Y Syrah 3M"", (Monastrell/Syrah)",spain,https://www.vivino.com/FR/en/wines/42575328,3.6
11.35,"Viñas Del Regajal ""Las Retamas Del Regaja",spain,https://www.vivino.com/FR/en/wines/3148282,3.6
13.2,La Val Vina Ludy Albariño,spain,https://www.vivino.com/FR/en/wines/3791432,3.6
7.3,Campo Viejo Tempranillo,spain,https://www.vivino.com/FR/en/wines/1480070,3.6
14.8,Beronia Crianza,spain,https://www.vivino.com/FR/en/wines/1482418,3.6
33.75,"Grace Koshu Private Reserve, Grace Winery Grace Yamanashi",rest-of-the-world,https://www.vivino.com/FR/en/wines/4910969,3.6
11.5,Château Ksara Sunset Rosé,rest-of-the-world,https://www.vivino.com/FR/en/wines/4093102,3.6
6.8,Mateus Rosé,rest-of-the-world,https://www.vivino.com/FR/en/wines/164942646,3.6
10.15,"M.Chapoutier, Costières-de-Nîmes, Collection Bio “Areca” &amp; “Rouge” ",france,https://www.vivino.com/FR/en/wines/148409463,3.5
12.45,"M.Chapoutier, Côtes-du-Rhône Rouge Adubatio , Collection Bio",france,https://www.vivino.com/FR/en/wines/3095609,3.5
9.4,"M.Chapoutier, Luberon 'La Ciboise' Blanc",france,https://www.vivino.com/FR/en/wines/2002648,3.5
14.55,"Domaine Trénel, Beaujolais Blanc",france,https://www.vivino.com/FR/en/wines/10321776,3.5
15.2,Perrin Cotes du Rhone Blanc Reserve,france,https://www.vivino.com/FR/en/wines/2253004,3.5
6.95,Bellefontaine Grenache Rosé,france,https://www.vivino.com/FR/en/wines/133589100,3.5
6.7,Bellefontaine Merlot,france,https://www.vivino.com/FR/en/wines/3050793,3.5
7.8,Baron Philippe de Rothschild Syrah,france,https://www.vivino.com/FR/en/wines/4744080,3.5
7.9,Schröder and Schÿler Chartron La Fleur Rouge,france,https://www.vivino.com/FR/en/wines/1723870,3.5
13.3,Château Roc de Ségur,france,https://www.vivino.com/FR/en/wines/4917374,3.5
9,Bodega Norton Finca la Colonia Torrontes,argentina,https://www.vivino.com/FR/en/wines/1712555,3.5
6.75,Argento Shiraz,argentina,https://www.vivino.com/FR/en/wines/2095980,3.5
13.7,"Three Lions, Great Southern Sauvignon Blanc",australia,https://www.vivino.com/FR/en/wines/123811807,3.5
8.9,"16 Stops, Shiraz",australia,https://www.vivino.com/FR/en/wines/3564737,3.5
12.3,Fishbone Cabernet Shiraz,australia,https://www.vivino.com/FR/en/wines/4975830,3.5
13.85,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",australia,https://www.vivino.com/FR/en/wines/4714338,3.5
8.15,Yellow Tail Shiraz,australia,https://www.vivino.com/FR/en/wines/1469729,3.5
11.35,d'Arenberg The Stump Jump Red,australia,https://www.vivino.com/FR/en/wines/2159129,3.5
9.9,Jacob's Creek Sparkling Rosé,australia,https://www.vivino.com/FR/en/wines/164942799,3.5
7.95,Casillero del Diablo Shiraz Rosé,chile,https://www.vivino.com/FR/en/wines/1513851,3.5
7.1,Sierra Grande Cabernet Sauvignon,chile,https://www.vivino.com/FR/en/wines/2649253,3.5
8.2,"Casillero Del Diablo, Cabernet Sauvignon",chile,https://www.vivino.com/FR/en/wines/1471290,3.5
18.9,"The Trinity, Trinity Hill, Hawkes Bay",new_zealand,https://www.vivino.com/FR/en/wines/4478606,3.5
11.85,Villa Maria Private Bin East Coast Chardonnay,new_zealand,https://www.vivino.com/FR/en/wines/2159353,3.5
19,Babylon's Peak Shiraz-Mourvedre-Grenache SMG,south_africa,https://www.vivino.com/FR/en/wines/19732224,3.5
7.25,"Fleur Du Cap, Essence Du Cap Sauvignon Blanc",south_africa,https://www.vivino.com/FR/en/wines/159262298,3.5
10.1,"Fleur Du Cap, Essence Du Cap Pinotage",south_africa,https://www.vivino.com/FR/en/wines/157874631,3.5
10.6,"Fleur Du Cap, Essence Du Cap Merlot",south_africa,https://www.vivino.com/FR/en/wines/158712927,3.5
7,KWV Cabernet Sauvignon,south_africa,https://www.vivino.com/FR/en/wines/2561498,3.5
9.15,Nederburg The Winemaster's Cabernet Sauvignon,south_africa,https://www.vivino.com/FR/en/wines/2554512,3.5
9.15,Nederburg The Winemaster's  Shiraz ,south_africa,https://www.vivino.com/FR/en/wines/2260129,3.5
10.95,Leaping Horse Chardonnay,usa,https://www.vivino.com/FR/en/wines/4276317,3.5
10.95,Leaping Horse Merlot,usa,https://www.vivino.com/FR/en/wines/4580514,3.5
5.2,Barefoot Sweet Red,usa,https://www.vivino.com/FR/en/wines/1469960,3.5
15.3,Murphy-Goode North Coast Sauvignon Blanc,usa,https://www.vivino.com/FR/en/wines/2106126,3.5
7.25,Barefoot Bubbly Pinot Grigio,usa,https://www.vivino.com/FR/en/wines/1728061,3.5
14,"Columbia Crest, Two Vines Merlot",usa,https://www.vivino.com/FR/en/wines/1964499,3.5
12.35,Line 39 Merlot,usa,https://www.vivino.com/FR/en/wines/4898920,3.5
20.05,"Kendall-Jackson Vintner's Reserve Sauvignon Blanc, California",usa,https://www.vivino.com/FR/en/wines/4614614,3.5
9.15,Dark Horse Zinfandel,usa,https://www.vivino.com/FR/en/wines/146702112,3.5
20.55,Fontafredda Briccotondo Dolcetto,italy,https://www.vivino.com/FR/en/wines/4202978,3.5
5.3,Ponte Pietra Trebbiano/Garg Del Veneto,italy,https://www.vivino.com/FR/en/wines/2344414,3.5
13.4,"Santa Margherita, Merlot IGT",italy,https://www.vivino.com/FR/en/wines/3415104,3.5
10.65,Cantine Belisario Verdicchio `Terre Di Valbona',italy,https://www.vivino.com/FR/en/wines/1470363,3.5
7.25,Mandrarossa Casa Mia Catarratto,italy,https://www.vivino.com/FR/en/wines/162321494,3.5
11.6,Corte Giara Bardolino,italy,https://www.vivino.com/FR/en/wines/4719350,3.5
14.35,Cantine Belisario Lacrima Di Morro D'Alba,italy,https://www.vivino.com/FR/en/wines/9530620,3.5
14.65,Antichi Poderi Jerzu Cannonau Bantu,italy,https://www.vivino.com/FR/en/wines/1815164,3.5
13.55,"Antichi Poderi Jerzu ""Telavè"", Vermentino di Sardegna",italy,https://www.vivino.com/FR/en/wines/3663215,3.5
9.3,Lamberti Pinot Grigio IGT,italy,https://www.vivino.com/FR/en/wines/1471823,3.5
10.8,Planeta La Segreta Rosso IGT,italy,https://www.vivino.com/FR/en/wines/1594857,3.5
7.25,"Bodegas Alceño ""Alceno Roble 4 Meses"",( Monastrell/Syrah)",spain,https://www.vivino.com/FR/en/wines/8058665,3.5
9.2,"Alceno Gil 4 Meses Amarillo, Monastrell/Syrah, Juan Gil",spain,https://www.vivino.com/FR/en/wines/8058665,3.5
10.95,"Vins El Cep, L'Alzinar Reserva Brut, Chardonnay/Parellada",spain,https://www.vivino.com/FR/en/wines/2232654,3.5
194.12,Torres Vina Sol.,spain,https://www.vivino.com/FR/en/wines/160993825,3.5
9.05,Miguel Torres Sangre de Toro,spain,https://www.vivino.com/FR/en/wines/2253999,3.5
23.95,Trius Merlot,rest-of-the-world,https://www.vivino.com/FR/en/wines/2173017,3.5
13.05,Teliani Valley Saperavi,rest-of-the-world,https://www.vivino.com/FR/en/wines/3956819,3.5
11.85,"Domaine de Gagnebert Les Chailloux, Cabernet d'Anjou",france,https://www.vivino.com/FR/en/wines/18347140,3.4
33.1,"Chateau Mancèdre Le Trettin, Pessac Leognan",france,https://www.vivino.com/FR/en/wines/146308166,3.4
7.3,Bellefontaine Chardonnay,france,https://www.vivino.com/FR/en/wines/4869231,3.4
7.8,Baron Philippe de Rothschild Pinot Noir,france,https://www.vivino.com/FR/en/wines/1476766,3.4
17.8,"Mas de Lavail Alhambra, Cotes du Roussillon Villages",france,https://www.vivino.com/FR/en/wines/161145088,3.4
11.4,Baron Philippe de Rothschild' Mouton Cadet Blanc,france,https://www.vivino.com/FR/en/wines/2665319,3.4
7.95,Château Bel Air Bordeaux Superieur,france,https://www.vivino.com/FR/en/wines/4827040,3.4
9.85,Cavalier de la Méditerranée Merlot IGP Pays d'Oc,france,https://www.vivino.com/FR/en/wines/5016676,3.4
8.95,Argento Malbec,argentina,https://www.vivino.com/FR/en/wines/1970313,3.4
14.55,"Elderton Estate Family Vineyards, Eden Valley Chardonnay",australia,https://www.vivino.com/FR/en/wines/4726022,3.4
8.75,"16 Stops, Chardonnay",australia,https://www.vivino.com/FR/en/wines/2581701,3.4
6.5,Jacob's Creek Chardonnay,australia,https://www.vivino.com/FR/en/wines/4601955,3.4
6.7,Jacob's Creek Classic Shiraz Cabernet,australia,https://www.vivino.com/FR/en/wines/1525510,3.4
9.8,Jacob's Creek Sparkling Chardonnay Pinot Noir,australia,https://www.vivino.com/FR/en/wines/164942858,3.4
8,"Fleur Du Cap, Essence Du Cap Chardonnay",south_africa,https://www.vivino.com/FR/en/wines/3636280,3.4
9.15,Nederburg Winemasters Merlot,south_africa,https://www.vivino.com/FR/en/wines/3163418,3.4
5.2,Barefoot Merlot,usa,https://www.vivino.com/FR/en/wines/1469991,3.4
5.2,Canyon Road Chardonnay,usa,https://www.vivino.com/FR/en/wines/2861647,3.4
10.65,Callaway Merlot,usa,https://www.vivino.com/FR/en/wines/3393032,3.4
8.3,Douglass Hill Shiraz,usa,https://www.vivino.com/FR/en/wines/4272616,3.4
5.8,Alpha Zeta `G` Garganega,italy,https://www.vivino.com/FR/en/wines/2169912,3.4
5.7,Via Nova Pinot Grigio IGT,italy,https://www.vivino.com/FR/en/wines/16510905,3.4
6.7,"Alpha Zeta,`S` Soave DOC, Veneto",italy,https://www.vivino.com/FR/en/wines/1544550,3.4
8.45,Bobal De San Juan Tinto,spain,https://www.vivino.com/FR/en/wines/2801074,3.4
7.95,Jf Arriezu Joven Tinto (50% Organic Tempranillo And 50% Organic Garnacha),spain,https://www.vivino.com/FR/en/wines/155723283,3.4
6.95,Bellefontaine Sauvignon Blanc,france,https://www.vivino.com/FR/en/wines/4944567,3.3
9.3,Baron Philippe de Rothschild Chardonnay,france,https://www.vivino.com/FR/en/wines/2435570,3.3
8.85,La Plume Cabernet Sauvignon,france,https://www.vivino.com/FR/en/wines/147250413,3.3
7.8,Baron Philippe de Rothschild Merlot,france,https://www.vivino.com/FR/en/wines/1554562,3.3
7.8,Baron Philippe de Rothschild Cabernet Sauvignon,france,https://www.vivino.com/FR/en/wines/1474577,3.3
11.4,"Baron Philippe de Rothschild, Le Rose de Mouton Cadet",france,https://www.vivino.com/FR/en/wines/1470975,3.3
12.3,Baron Philippe de Rothschild Mouton Cadet Rouge,france,https://www.vivino.com/FR/en/wines/1516700,3.3
13.75,"Baron Philippe de Rothschild, Mouton Cadet Heritage Rouge",france,https://www.vivino.com/FR/en/wines/1516700,3.3
10.35,"Cavalier de la Méditerranée Chardonnay, IGP Pays d""Oc",france,https://www.vivino.com/FR/en/wines/159867653,3.3
6.35,Argento Sauvignon Blanc,argentina,https://www.vivino.com/FR/en/wines/4817250,3.3
6.45,Argento Chardonnay,argentina,https://www.vivino.com/FR/en/wines/4023819,3.3
8.3,Bodega Norton Finca La Colonia Merlot,argentina,https://www.vivino.com/FR/en/wines/4326383,3.3
7.35,Yellow Tail Chardonnay,australia,https://www.vivino.com/FR/en/wines/1493807,3.3
8.15,Yellow Tail Merlot,australia,https://www.vivino.com/FR/en/wines/1506348,3.3
6.55,Jacob's Creek&nbsp;Classic Shiraz Rosé,australia,https://www.vivino.com/FR/en/wines/4347193,3.3
6.7,Cono Sur Bicicleta Pinot Noir,chile,https://www.vivino.com/FR/en/wines/157258481,3.3
15.15,ROSE Coterie Cinsault Rosé,south_africa,https://www.vivino.com/FR/en/wines/2835053,3.3
11,Nederburg Private Collection Sauvignon Blanc,south_africa,https://www.vivino.com/FR/en/wines/158881365,3.3
11.65,Obsession Rose,usa,https://www.vivino.com/FR/en/wines/168684260,3.3
5.2,Barefoot Chardonnay,usa,https://www.vivino.com/FR/en/wines/1518257,3.3
4.8,Carlo Rossi Rosé,usa,https://www.vivino.com/FR/en/wines/2146935,3.3
8.35,Liberty Creek Cabernet Sauvignon Magnum (1.5L),usa,https://www.vivino.com/FR/en/wines/1690389,3.3
5.2,Barefoot Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/1471051,3.3
5.7,Gallo Family Vineyards Sauvignon Blanc,usa,https://www.vivino.com/FR/en/wines/2432194,3.3
8.35,Liberty Creek Chardonnay Magnum (1.5L),usa,https://www.vivino.com/FR/en/wines/2024268,3.3
8.3,Douglass Hill Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/2801862,3.3
10.5,Cleebroon &amp; Guglingen Sankt M Lemberger,germany,https://www.vivino.com/FR/en/wines/2569170,3.3
10.2,Alpha Zeta V` Valpolicella,italy,https://www.vivino.com/FR/en/wines/1774880,3.3
8.15,Fontana Candida Frascati Superiore DOCG,italy,https://www.vivino.com/FR/en/wines/1469655,3.3
13.6,E De Esperanza Verdejo Organic,spain,https://www.vivino.com/FR/en/wines/2485292,3.3
5.2,Barefoot Pinot Noir,usa,https://www.vivino.com/FR/en/wines/2232841,3.2
8.6,Glen Ellen Reserve Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/4066878,3.2
16.35,Von Othegraven Riesling Kabinett Feinherb,germany,https://www.vivino.com/FR/en/wines/161470059,3.2
7.4,Ca Di Alte Sauvignon,italy,https://www.vivino.com/FR/en/wines/28901116,3.2
10.85,Sartori Marzemino Villa Mura,italy,https://www.vivino.com/FR/en/wines/2802867,3.2
5.2,Via Nova Merlot del Veneto IGT,italy,https://www.vivino.com/FR/en/wines/4104488,3.2
7.15,Mandrarossa Casa Mia Alicante Syrah,italy,https://www.vivino.com/FR/en/wines/158110773,3.1
9.85,"Cavalier de la Méditerranée Cabernet Sauvignon, Pays d'Oc",france,https://www.vivino.com/FR/en/wines/4806837,3
75.6,"Maison Antoine Geoffroy, Beaune, Gevrey Chambertin Vieilles Vignes ",france,https://www.vivino.com/FR/en/wines/166079993,0
12.15,"Marius, Avenue de la Gare Syrah, IGP Collines Rhodaniennes ",france,https://www.vivino.com/FR/en/wines/169451999,0
12.45,"M.Chapoutier, Côtes-du-Rhône Blanc Adunatio , Collection Bio",france,https://www.vivino.com/FR/en/wines/171186730,0
10.45,"Domaine Trénel, Coteaux-Bourguignons, Vin de Bourgogne",france,https://www.vivino.com/FR/en/wines/157901951,0
49.95,"Chateau Pontac Lynch Cru, Bourgeois",france,https://www.vivino.com/FR/en/wines/134644422,0
8.55,"Coudelier Original, Costières De Nîmes",france,https://www.vivino.com/FR/en/wines/171860663,0
10.3,"Mas De Lavail Carmin, Côtes Du Roussillon Villages",france,https://www.vivino.com/FR/en/wines/171422674,0
15.6,"Puech De Fourques, Pic Saint Loup",france,https://www.vivino.com/FR/en/wines/170112182,0
9.15,Domaine Coulange Secret,france,https://www.vivino.com/FR/en/wines/171566318,0
162.7,Remoissenet Chambolle Musigny Les Combottes,france,https://www.vivino.com/FR/en/wines/154888107,0
17.8,Domaine JM Lafont Brouilly “Les Roches”,france,https://www.vivino.com/FR/en/wines/171222269,0
15.5,"Chateau Lassalle Le Bergey, Graves",france,https://www.vivino.com/FR/en/wines/170888827,0
11.1,"Chateau Pradeau-Mazeau Cuvée Prestige Rosé, Bordeaux",france,https://www.vivino.com/FR/en/wines/160835579,0
59.4,"Gervais Gobillard Prestige Blanc, Champagne",france,https://www.vivino.com/FR/en/wines/170410630,0
22.1,"Emotion de Provence Prestige, Coteaux Varois Rosé",france,https://www.vivino.com/FR/en/wines/170266353,0
18.25,"Emotion de Provence, Coteaux Varois Rosé",france,https://www.vivino.com/FR/en/wines/170266353,0
12.85,"Château de Haux Rouge, Premières Côtes de Bordeaux",france,https://www.vivino.com/FR/en/wines/4830464,0
7.75,"Kaiken Clásico, Mendoza Cabernet Sauvignon",argentina,https://www.vivino.com/FR/en/wines/173090143,0
14.55,Small Victories Rosé,australia,https://www.vivino.com/FR/en/wines/169148610,0
14.55,Small Victories Pinot Gris,australia,https://www.vivino.com/FR/en/wines/169148597,0
14.55,Small Victories Shiraz,australia,https://www.vivino.com/FR/en/wines/170229743,0
14.55,Small Victories Sangiovese,australia,https://www.vivino.com/FR/en/wines/169969575,0
14.95,Fishbone Black Range Sauvignon Blanc,australia,https://www.vivino.com/FR/en/wines/160143408,0
15.45,Little Ripples Rosé,australia,https://www.vivino.com/FR/en/wines/169906689,0
15.45,Little Ripples Chardonnay,australia,https://www.vivino.com/FR/en/wines/163817904,0
15.45,Little Ripples Sauvignon Blanc,australia,https://www.vivino.com/FR/en/wines/165129194,0
17.55,Little Ripples Shiraz,australia,https://www.vivino.com/FR/en/wines/167541104,0
31.65,"Henschke Henry’s Seven` Shiraz/Grenache/Mataro/Viognier, Barossa",australia,https://www.vivino.com/FR/en/wines/4874694,0
20.5,Sharpham Estate Little Bee Wild Ferment Pinot Gris,uk,https://www.vivino.com/FR/en/wines/172629064,0
40.5,"Henners Brut, Sussex",uk,https://www.vivino.com/FR/en/wines/173371582,0
40.8,Litmus Red Pinot 2018,uk,https://www.vivino.com/FR/en/wines/164421075,0
11.65,Obsession Symphony-Peach,usa,https://www.vivino.com/FR/en/wines/172705924,0
74.9,Pine Ridge Vineyards Cabernet Sauvignon,usa,https://www.vivino.com/FR/en/wines/173102316,0
14.05,Divino Terroir Weissburgunder Thüngersheimer Johannisberg,germany,https://www.vivino.com/FR/en/wines/160005825,0
14.5,Weinbiet&nbsp; Philipp Bassler Spätburgunder Großes Gewachs,germany,https://www.vivino.com/FR/en/wines/166179880,0
45.75,Balthasar Ress Erbach Marcobrunn Riesling Auslese,germany,https://www.vivino.com/FR/en/wines/4062059,0
11.85,Martini Asti Spumante,italy,https://www.vivino.com/FR/en/wines/168085455,0
10.5,Bodegas Medina Marqués De Badajoz Cava Brut Reserva,spain,https://www.vivino.com/FR/en/wines/4040944,0
13.85,"Bodegas Alejandro Fernandez"" El Vinculo Tempranillo (Crianza)",spain,https://www.vivino.com/FR/en/wines/157959858,0
17.1,Adegas Valminor'Davila O Rasal (Albarino/Loureiro/Treixadura),spain,https://www.vivino.com/FR/en/wines/5714731,0
7.25,"Terra Franca,Vinho Regional Tinto",rest-of-the-world,https://www.vivino.com/FR/en/wines/3474269,0